SurfTemp,sd_SurfTempSD,min_SurfTempMin,max_SurfTempMax,pCount_SurfTemp,system:index
276.3896054,0.36923668018130235,275.77094378,277.00484900000004,22,1_1_1_LT05_033032_19861002_2897349
284.14509278,1.5058215145497964,283.0547444,289.15932812,23,1_1_1_LT05_033032_19861018_2897135
286.15830656,6.3633549211753775E-6,286.15830656,286.15830656,23,1_1_1_LT05_033032_19861018_2897349
262.47826399999997,0.19669331399830803,262.38597746,263.22339236,24,1_1_1_LT05_033032_19861103_2897135
262.51586222000003,0.24560109877822436,261.84593029999996,262.51586222000003,25,1_1_1_LT05_033032_19861103_2897349
266.34746264,1.1030088175438153,264.45387956,269.85435115999996,24,1_1_1_LT05_033032_19861221_2897135
276.29390084,6.823937919616057E-6,276.29390084,276.29390084,20,1_1_1_LT05_033032_19861221_2897349
,,,,0,1_1_1_LT05_033032_19870106_2897135
262.59105866,0.28852118866566134,262.59105866,263.23364642,25,1_1_1_LT05_033032_19870106_2897349
,,,,0,1_1_1_LT05_033032_19870122_2897135
273.21426482,0.1870664438051567,273.21426482,273.76456604,15,1_1_1_LT05_033032_19870122_2897349
288.83461622,0.6611135976319681,288.31849520000003,290.87859218,15,1_1_1_LT05_033032_19870428_2897135
283.91608543999996,0.7072846508327939,281.74564274,284.45271458,24,1_1_1_LT05_033032_19870428_2897349
,,,,0,1_1_1_LT05_033032_19870514_2897135
287.41955594,0.19664995213512904,286.8145664,287.42297396000004,25,1_1_1_LT05_033032_19870514_2897349
,,,,0,1_1_1_LT05_033032_19870530_2897135
283.13335886,0.0,283.13335886,283.13335886,25,1_1_1_LT05_033032_19870530_2897349
,,,,0,1_1_1_LT05_033032_19870615_2897135
295.11351895999996,0.2291852529079848,295.11351895999996,295.6501481,25,1_1_1_LT05_033032_19870615_2897349
,,,,0,1_1_1_LT05_033032_19870701_2897135
293.92062998,0.9379532764601155,291.09392744,294.47776724,25,1_1_1_LT05_033032_19870701_2897349
,,,,0,1_1_1_LT05_033032_19870802_2897135
297.35574008000003,6.103515625E-6,297.35574008000003,297.35574008000003,25,1_1_1_LT05_033032_19870802_2897349
,,,,0,1_1_1_LT05_033032_19870818_2897135
292.59785624,0.14253880884276887,292.59785624,293.1037232,23,1_1_1_LT05_033032_19870818_2897349
,,,,0,1_1_1_LT05_033032_19870903_2897135
291.19305002,0.34830159821417445,290.63933078,291.74335124000004,25,1_1_1_LT05_033032_19870903_2897349
,,,,0,1_1_1_LT05_033032_19870919_2897135
290.24625848,0.2375692975045368,289.7369735,290.24625848,25,1_1_1_LT05_033032_19870919_2897349
,,,,0,1_1_1_LT05_033032_19871005_2897135
284.76375440000004,0.19923762599024716,284.76375440000004,285.30721958000004,25,1_1_1_LT05_033032_19871005_2897349
,,,,0,1_1_1_LT05_033032_19871021_2897135
286.01474972,1.0061347555477707E-5,286.01474972,286.01474972,23,1_1_1_LT05_033032_19871021_2897349
278.22850016,0.7892233422383657,277.69528904000003,280.32374642,24,1_1_1_LT05_033032_19880329_2897135
277.00826702,0.0,277.00826702,277.00826702,25,1_1_1_LT05_033032_19880329_2897349
266.94903416,0.0,266.94903416,266.94903416,1,1_1_1_LT05_033032_19880414_2897135
250.20415418,4.315837287515549E-6,250.20415418,250.20415418,25,1_1_1_LT05_033032_19880414_2897349
,,,,0,1_1_1_LT05_033032_19880430_2897135
,,,,0,1_1_1_LT05_033032_19880430_2897349
292.33125068,0.5864012502824121,291.82880174,294.32395634,24,1_1_1_LT05_033032_19880516_2897135
289.60708874,0.27818567422529294,289.09438574,290.11979174,25,1_1_1_LT05_033032_19880516_2897349
290.95378861999995,0.6603302074394239,290.44450364,292.96700239999996,24,1_1_1_LT05_033032_19880601_2897135
287.17687652,0.0,287.17687652,287.17687652,25,1_1_1_LT05_033032_19880601_2897349
296.34229715,0.6223292118457255,295.56811561999996,297.61892762,24,1_1_1_LT05_033032_19880617_2897135
293.31564044000004,0.21055003205411293,292.78926536,293.31564044000004,25,1_1_1_LT05_033032_19880617_2897349
297.45144464,0.9362939455709205,296.07740060000003,300.20978678,20,1_1_1_LT05_033032_19880703_2897135
295.41772274,0.474296732014022,294.29661218,295.97144198,25,1_1_1_LT05_033032_19880703_2897349
295.69458236,1.9009519043269318,293.5309757,301.19759455999997,22,1_1_1_LT05_033032_19880905_2897135
293.38400084,0.13414609632235808,293.38400084,293.86935968,24,1_1_1_LT05_033032_19880905_2897349
291.22723022,1.2121127729939916,291.22723022,296.42262062,22,1_1_1_LT05_033032_19880921_2897135
282.21049346,0.44663151061929207,281.59866788,282.815483,25,1_1_1_LT05_033032_19880921_2897349
287.9083328,1.4082732790444519,286.87267274,292.82686358,23,1_1_1_LT05_033032_19881007_2897135
287.27258108,0.10113865097869575,287.27258108,287.7887021,25,1_1_1_LT05_033032_19881007_2897349
284.62361558,1.2866911381243333,283.01714618,289.06020553999997,23,1_1_1_LT05_033032_19881023_2897135
285.52597286,0.25660681015202214,284.99959778,285.52597286,18,1_1_1_LT05_033032_19881023_2897349
245.82567056,0.4854871784996905,244.92331328,246.1572185,24,1_1_1_LT05_033032_19890401_2897135
232.12966441999998,0.0017076296204968752,232.1262464,232.12966441999998,25,1_1_1_LT05_033032_19890401_2897349
275.53851842,0.3631566661859931,274.80022610000003,275.9452628,24,1_1_1_LT05_033032_19890417_2897135
273.51505058,0.0,273.51505058,273.51505058,25,1_1_1_LT05_033032_19890417_2897349
285.7720703,1.0645193599633131,284.72273816,288.85854236,24,1_1_1_LT05_033032_19890503_2897135
281.35257044,0.1474384074020479,281.35257044,281.89603562,25,1_1_1_LT05_033032_19890503_2897349
290.08219352000003,0.9667969163419413,289.58316260000004,293.44894322,24,1_1_1_LT05_033032_19890519_2897135
285.378998,0.25789239720088375,285.378998,285.89853704,25,1_1_1_LT05_033032_19890519_2897349
208.4906381,0.604855958543611,206.89100474,208.6786292,24,1_1_1_LT05_033032_19890620_2897135
202.22540744,0.0025578191181533007,202.22198942,202.22882546,25,1_1_1_LT05_033032_19890620_2897349
,,,,0,1_1_1_LT05_033032_19890722_2897135
,,,,0,1_1_1_LT05_033032_19890722_2897349
,,,,0,1_1_1_LT05_033032_19890807_2897135
293.70529472,0.0012530652847711934,293.70529472,293.70871274,25,1_1_1_LT05_033032_19890807_2897349
,,,,0,1_1_1_LT05_033032_19890823_2897135
292.68330674000003,0.24445679029128956,292.68330674000003,293.19259172,25,1_1_1_LT05_033032_19890823_2897349
,,,,0,1_1_1_LT05_033032_19890924_2897135
290.11637371999996,0.20234678378463583,289.61050676,290.11637371999996,25,1_1_1_LT05_033032_19890924_2897349
,,,,0,1_1_1_LT05_033032_19891010_2897135
289.02260732,0.0,289.02260732,289.02260732,24,1_1_1_LT05_033032_19891010_2897349
282.88726141999996,0.3261059731173803,282.31645208,283.45807076,24,1_1_1_LT05_033032_19900404_2897135
260.4445421,0.0,260.4445421,260.4445421,1,1_1_1_LT05_033032_19900404_2897349
285.14999065999996,0.6303146755598202,285.14999065999996,287.38195772,24,1_1_1_LT05_033032_19900420_2897135
282.17289524,0.3477929929166751,281.58841382,282.75054062000004,25,1_1_1_LT05_033032_19900420_2897349
287.771612,1.0987912080059736,286.74278798,291.29217259999996,24,1_1_1_LT05_033032_19900506_2897135
284.5074029,0.21055003209834577,283.98102782,284.5074029,25,1_1_1_LT05_033032_19900506_2897349
,,,,0,1_1_1_LT05_033032_19900522_2897135
,,,,0,1_1_1_LT05_033032_19900522_2897349
295.4792471,0.40922483446085683,294.9836342,296.95583174,24,1_1_1_LT05_033032_19900623_2897135
292.83028160000003,0.25273105244759353,292.83028160000003,293.33614855999997,25,1_1_1_LT05_033032_19900623_2897349
286.65733748,0.3956791581644273,285.86435684,287.07433592,24,1_1_1_LT05_033032_19900709_2897135
283.8067088,0.2802776400736167,283.1060147,283.8067088,10,1_1_1_LT05_033032_19900709_2897349
296.26197368,0.5704063922785867,296.26197368,298.38456410000003,24,1_1_1_LT05_033032_19900810_2897135
295.57495166,0.26456799562026356,295.03490450000004,295.57495166,25,1_1_1_LT05_033032_19900810_2897349
294.55979972,1.1731311710547072,294.0607688,299.44073228,22,1_1_1_LT05_033032_19900911_2897135
293.41476302,0.1904455784851536,293.41476302,293.91721196000003,23,1_1_1_LT05_033032_19900911_2897349
240.53115757999998,0.8828756614056856,238.49743568,241.55314556000002,24,1_1_1_LT05_033032_19900927_2897135
241.50187526,0.39785752801116614,240.50723144,241.50187526,25,1_1_1_LT05_033032_19900927_2897349
,,,,0,1_1_1_LT05_033032_19901013_2897135
,,,,0,1_1_1_LT05_033032_19901013_2897349
283.55719334,1.250317407491465,281.95414196,286.17539666,23,1_1_1_LT05_033032_19901029_2897135
284.43220646,0.23779202230072485,283.90583138,284.43220646,21,1_1_1_LT05_033032_19901029_2897349
,,,,0,1_1_1_LT05_033032_19910322_2897135
235.77327373999998,0.9560181385434161,233.93437898,236.67563102,25,1_1_1_LT05_033032_19910322_2897349
281.35598846,0.8524325790934982,280.81252328,284.73641024,24,1_1_1_LT05_033032_19910407_2897135
,,,,0,1_1_1_LT05_033032_19910407_2897349
284.43562448,0.44683195006905174,283.90241335999997,285.49521068,24,1_1_1_LT05_033032_19910423_2897135
281.07571082,0.2749304015847425,280.5254096,281.07571082,25,1_1_1_LT05_033032_19910423_2897349
218.30377352,2.089473360590605,215.0532365,221.38340954,24,1_1_1_LT05_033032_19910509_2897135
219.91366094,0.6191424637385119,218.67291968,219.91707896,25,1_1_1_LT05_033032_19910509_2897349
288.90297662,0.2647586907516361,288.90297662,289.44985982000003,24,1_1_1_LT05_033032_19910525_2897135
285.38583403999996,0.27276056580654473,285.38241602,285.95322536000003,25,1_1_1_LT05_033032_19910525_2897349
292.42353721999996,0.469902392104504,291.84589184000004,293.57199194,24,1_1_1_LT05_033032_19910610_2897135
288.82778018,0.2871136800611907,288.82778018,289.42593367999996,25,1_1_1_LT05_033032_19910610_2897349
,,,,0,1_1_1_LT05_033032_19910626_2897135
,,,,0,1_1_1_LT05_033032_19910626_2897349
,,,,0,1_1_1_LT05_033032_19910712_2897135
239.27332622,2.529302980399956,235.97493692,245.45652439999998,15,1_1_1_LT05_033032_19910712_2897349
295.93726178,0.29646244065706007,295.41772274,296.4533828,24,1_1_1_LT05_033032_19910728_2897135
293.72580284000003,0.2629823787082067,293.72580284000003,294.25559594000003,25,1_1_1_LT05_033032_19910728_2897349
293.61300818,0.43591221362685156,292.97725646000004,294.24534187999996,24,1_1_1_LT05_033032_19910813_2897135
282.11820692000003,0.0,282.11820692000003,282.11820692000003,24,1_1_1_LT05_033032_19910813_2897349
295.36645244,0.7807933549299558,294.86058548,297.87527911999996,24,1_1_1_LT05_033032_19910829_2897135
294.24192386,0.23882959780458865,294.23850584,294.75462686000003,25,1_1_1_LT05_033032_19910829_2897349
283.67340602,0.35008534863051977,283.09576064,284.24763338,10,1_1_1_LT05_033032_19910914_2897135
293.0182727,0.22188635930513623,292.49873365999997,293.0182727,25,1_1_1_LT05_033032_19910914_2897349
287.83313636,0.7292351071645182,287.83313636,290.30778283999996,24,1_1_1_LT05_033032_19911016_2897135
288.16126628,6.964652474786964E-6,288.16126628,288.16126628,24,1_1_1_LT05_033032_19911016_2897349
266.8020593,0.34337068945062266,266.8020593,267.99153026,24,1_1_1_LT05_033032_19920120_2897135
271.8949091,0.4447421499434873,271.32751778,272.46230042,25,1_1_1_LT05_033032_19920120_2897349
271.65906572,0.28259619255208335,270.76354448,271.73084414,24,1_1_1_LT05_033032_19920324_2897135
259.97969137999996,0.5283608880917505,258.61248338,260.65645933999997,25,1_1_1_LT05_033032_19920324_2897349
283.03423627999996,0.6549998054931211,282.48735308,285.18417086,24,1_1_1_LT05_033032_19920409_2897135
278.43699938,3.0517578125E-6,278.43699938,278.43699938,25,1_1_1_LT05_033032_19920409_2897349
285.58749722,0.6589535067235978,285.07821223999997,287.60754704,24,1_1_1_LT05_033032_19920425_2897135
282.3540503,0.0,282.3540503,282.3540503,25,1_1_1_LT05_033032_19920425_2897349
289.41055259,0.6294425426942006,289.1559101,291.6852449,24,1_1_1_LT05_033032_19920511_2897135
286.92394304,0.24937873906096658,286.92394304,287.44348207999997,25,1_1_1_LT05_033032_19920511_2897349
292.74141308000003,0.41683488085325693,292.1466776,293.92404799999997,24,1_1_1_LT05_033032_19920612_2897135
290.74870741999996,0.1636135021694113,290.7452894,291.35027894,25,1_1_1_LT05_033032_19920612_2897349
293.11397725999996,0.5226637916906509,292.51582376,294.29661218,23,1_1_1_LT05_033032_19920628_2897135
291.6852449,6.103515625E-6,291.6852449,291.6852449,25,1_1_1_LT05_033032_19920628_2897349
295.00756034,0.32243268523176677,294.7272827,295.84497524,24,1_1_1_LT05_033032_19920730_2897135
294.0436787,0.2639403454261132,293.47628738000003,294.04709672,25,1_1_1_LT05_033032_19920730_2897349
295.0690847,0.6738562835966606,294.29319416,296.86012718,24,1_1_1_LT05_033032_19920815_2897135
293.59250006,0.24394699677160026,293.069543,293.59250006,25,1_1_1_LT05_033032_19920815_2897349
293.87961373999997,0.4713405652743227,293.28487826,295.05541261999997,24,1_1_1_LT05_033032_19920831_2897135
292.53291386,0.0,292.53291386,292.53291386,25,1_1_1_LT05_033032_19920831_2897349
292.51240573999996,0.8065314019978309,291.66473678,295.0178144,24,1_1_1_LT05_033032_19920916_2897135
292.05097304000003,0.15300212091110726,292.05097304000003,292.61494633999996,25,1_1_1_LT05_033032_19920916_2897349
289.61050676,0.9762664673060988,289.11147584,293.04561686,24,1_1_1_LT05_033032_19921002_2897135
289.94547272,0.24601577367351082,289.94547272,290.44108561999997,25,1_1_1_LT05_033032_19921002_2897349
,,,,0,1_1_1_LT05_033032_19921018_2897135
279.45215132,0.0,279.45215132,279.45215132,1,1_1_1_LT05_033032_19921018_2897349
268.2205376,0.7379219938186578,267.02081258,269.99107196,24,1_1_1_LT05_033032_19921221_2897135
276.06831152,0.2731623418925082,275.5180103,276.06831152,25,1_1_1_LT05_033032_19921221_2897349
232.21511492000002,0.11151390302156244,232.1433365,232.51248266,24,1_1_1_LT05_033032_19930106_2897135
248.12258,0.5238236879065536,247.36036153999999,248.8745444,25,1_1_1_LT05_033032_19930106_2897349
271.24890332,0.3700842806822678,270.65416784,271.84022078,24,1_1_1_LT05_033032_19930122_2897135
270.49693892,0.2540014904469053,270.49693892,271.0916744,25,1_1_1_LT05_033032_19930122_2897349
254.82873524000001,0.9356221908830992,253.2837902,256.6334498,24,1_1_1_LT05_033032_19930207_2897135
260.48214032,0.0,260.48214032,260.48214032,25,1_1_1_LT05_033032_19930207_2897349
262.20824042,0.6669190580678286,260.98458926,262.89184442,24,1_1_1_LT05_033032_19930223_2897135
268.3059881,0.0,268.3059881,268.3059881,25,1_1_1_LT05_033032_19930223_2897349
241.84880428999998,0.7930609376362433,239.89540585999998,242.824649,24,1_1_1_LT05_033032_19930327_2897135
255.75843668,0.6131124421157227,254.98938218,257.27261954,25,1_1_1_LT05_033032_19930327_2897349
281.49270925999997,0.4712705899570395,281.49270925999997,283.12652282,24,1_1_1_LT05_033032_19930412_2897135
274.01749952,0.5520558369997344,273.42276404,275.18988038,25,1_1_1_LT05_033032_19930412_2897349
286.59923114000003,0.6232288573094344,286.0796921,288.64662512,24,1_1_1_LT05_033032_19930428_2897135
282.22074752000003,0.0,282.22074752000003,282.22074752000003,25,1_1_1_LT05_033032_19930428_2897349
,,,,0,1_1_1_LT05_033032_19930514_2897135
286.58897708,0.1582908049786842,286.00449566,286.58897708,25,1_1_1_LT05_033032_19930514_2897349
291.63055657999996,0.6075656574383428,290.51628206,293.28146024,24,1_1_1_LT05_033032_19930530_2897135
289.28237684,0.27963832455882104,288.7115675,289.28237684,25,1_1_1_LT05_033032_19930530_2897349
205.56139496,0.5964208212799256,203.93099942,207.2943311,24,1_1_1_LT05_033032_19930615_2897135
207.9950252,0.605673144019326,206.48084233999998,207.9950252,25,1_1_1_LT05_033032_19930615_2897349
295.83130316,0.2871860098579629,295.31176412,296.3508422,24,1_1_1_LT05_033032_19930701_2897135
294.09153098,0.25430068780088666,293.56173788,294.09153098,25,1_1_1_LT05_033032_19930701_2897349
295.63989404,0.5884427593433974,295.63647602000003,298.00516388,24,1_1_1_LT05_033032_19930802_2897135
293.71554878,0.12006904404837856,293.71213076000004,294.32737436,25,1_1_1_LT05_033032_19930802_2897349
292.55000396,0.2847993576904577,292.05439106,293.04219883999997,24,1_1_1_LT05_033032_19930903_2897135
291.89374412,0.09711989761602205,291.39813122,291.89374412,25,1_1_1_LT05_033032_19930903_2897349
289.4293517,0.380072552254635,288.34583936,289.4293517,24,1_1_1_LT05_033032_19930919_2897135
,,,,0,1_1_1_LT05_033032_19930919_2897349
289.22768852,0.37808142150385077,289.22768852,290.73161732,24,1_1_1_LT05_033032_19931005_2897135
289.03969742000004,0.21458746594734535,289.03969742000004,289.54214636,25,1_1_1_LT05_033032_19931005_2897349
277.65769081999997,0.4951646346091398,276.58785056,278.19090194,24,1_1_1_LT05_033032_19931106_2897135
283.20171926,0.23597487272466794,282.69585229999996,283.20171926,25,1_1_1_LT05_033032_19931106_2897349
,,,,0,1_1_1_LT05_033032_19931122_2897135
,,,,0,1_1_1_LT05_033032_19931122_2897349
273.87052466,0.35733285807139475,273.87052466,275.01556136,24,1_1_1_LT05_033032_19931208_2897135
,,,,0,1_1_1_LT05_033032_19931208_2897349
248.03371148,0.3671888842597826,247.16211638,248.3789315,24,1_1_1_LT05_033032_19931224_2897135
244.41744632,0.4017463414237995,243.6107936,244.42086433999998,25,1_1_1_LT05_033032_19931224_2897349
225.04069094,0.5957781255014906,224.92789628,226.34295656,24,1_1_1_LT05_033032_19940109_2897135
222.90101041999998,1.1732380929484583,221.80040798,225.04410896000002,25,1_1_1_LT05_033032_19940109_2897349
267.27032804,0.41811954089873415,266.55254384,267.67707242,24,1_1_1_LT05_033032_19940125_2897135
269.53989332,0.2525417114769416,269.53989332,270.13121078,25,1_1_1_LT05_033032_19940125_2897349
241.8334232,0.4262492488817461,241.75822676,243.00580406,24,1_1_1_LT05_033032_19940210_2897135
238.15563368,0.6923319110197659,237.28062056,239.87489774,25,1_1_1_LT05_033032_19940210_2897349
266.29619234,0.4128012941136631,266.29619234,267.58478588,24,1_1_1_LT05_033032_19940226_2897135
260.83419638,0.3827643780361766,260.14717436,261.5212184,25,1_1_1_LT05_033032_19940226_2897349
,,,,0,1_1_1_LT05_033032_19940314_2897135
255.29529497,0.3537650699975509,254.94152989999998,255.64906004,2,1_1_1_LT05_033032_19940314_2897349
279.21288992,0.2595064139431355,279.21288992,279.739265,24,1_1_1_LT05_033032_19940330_2897135
276.92965256,0.22918525260321304,276.92965256,277.46628169999997,25,1_1_1_LT05_033032_19940330_2897349
280.40236088,0.43163095569002136,280.40236088,281.9951582,24,1_1_1_LT05_033032_19940415_2897135
273.06045392,0.21635654162151244,273.06045392,273.63126325999997,23,1_1_1_LT05_033032_19940415_2897349
,,,,0,1_1_1_LT05_033032_19940501_2897135
225.15690361999998,0.4627498416744671,225.15690361999998,226.24041596,25,1_1_1_LT05_033032_19940501_2897349
,,,,0,1_1_1_LT05_033032_19940517_2897135
,,,,0,1_1_1_LT05_033032_19940517_2897349
,,,,0,1_1_1_LT05_033032_19940602_2897135
291.99286670000004,0.2712659199430542,291.43914745999996,291.99286670000004,25,1_1_1_LT05_033032_19940602_2897349
,,,,0,1_1_1_LT05_033032_19940618_2897135
285.7891604,0.0,285.7891604,285.7891604,2,1_1_1_LT05_033032_19940618_2897349
294.20774366,0.2663360705917727,294.20432564,294.74095478000004,24,1_1_1_LT05_033032_19940704_2897135
293.40792697999996,0.2160188636743947,292.86787982,293.40792697999996,25,1_1_1_LT05_033032_19940704_2897349
294.8810936,0.23680737204131783,294.8810936,295.4279768,24,1_1_1_LT05_033032_19940821_2897135
294.72044666,0.3302806675241968,294.16672742000003,295.26732986,25,1_1_1_LT05_033032_19940821_2897349
